Comunity;province;municipality_ID;municipality_name;poblado_is_municipality;is_treated;treatment_age_50;treatment_age_60;treatment_age_70;treatment_age_80;Exist_Today;Pop_1842;Pop_1877;Pop_1887;Pop_1897;Pop_1900;Pop_1910;Pop_1920;Pop_1930;Pop_1940;Pop_1950;Pop_1960;Pop_1970;Pop_1981;Pop_1991;Pop_2001;Pop_2011;Pop_2021;river_distance_m;Latitude;longitude;area_km^2;urban_dist_km
Extremadura;Caceres;10132;Navalvillar de Ibor;0;0;0;0;0;0;1;219;361;445;466;468;470;492;636;698;813;948;843;711;634;536;468;395;17168,23747;39,585;-5,4142;55;83,01040078
Extremadura;Caceres;10133;Navas del Madroño;0;0;0;0;0;0;1;4161;2689;2739;2808;2880;3132;2864;3138;3354;3293;3382;2632;1842;1698;1555;1418;1265;20885,23248;39,6233;-6,6511;112;29,2504503
Extremadura;Caceres;10134;Navezuelas;0;0;0;0;0;0;1;;;;;;;;1205;1408;1431;1386;1194;888;808;745;674;627;14095,78121;39,5117;-5,4386;60;80,13271757
Extremadura;Caceres;10135;Nuñomoral;0;0;0;0;0;0;1;767;1229;1053;1053;1168;1394;1420;1713;2031;2302;2729;2824;2672;2195;1768;1403;1225;30347,15364;40,4075;-6,2461;95;104,450512
Extremadura;Caceres;10136;Oliva de Plasencia;0;0;0;0;0;0;1;822;821;905;977;1049;1169;1234;1037;1206;1532;1410;805;519;368;283;302;290;5691,148158;40,1122;-6,0869;89;75,10445956
Extremadura;Caceres;10137;Palomero;0;0;0;0;0;0;1;329;381;480;575;590;672;644;726;754;746;793;696;622;609;573;435;405;16396,17356;40,2464;-6,2764;20;86,37033617
Extremadura;Caceres;10138;Pasarón de la Vera;0;0;0;0;0;0;1;1479;1538;1484;1625;1676;1768;1782;1827;1917;2127;2042;1133;1003;725;709;660;606;4770,553078;40,0521;-5,821;38;79,72574893
Extremadura;Caceres;10139;Pedroso de Acim;0;0;0;0;0;0;1;876;619;660;628;645;588;559;540;616;568;543;329;236;193;107;115;84;10044,43801;39,8255;-6,4123;33;39,3432957
Extremadura;Caceres;10140;Peraleda de la Mata;0;0;0;0;0;0;1;3561;1996;2233;2288;2380;2692;2581;2981;3166;3359;3152;1944;1574;1540;1454;1438;1398;17653,14234;39,8531;-5,4596;92;88,72962405
Extremadura;Caceres;10141;Peraleda de San Román;0;0;0;0;0;0;1;493;929;1041;1079;1183;1336;1300;1381;1495;1612;1333;815;598;453;400;283;297;12690,87307;39,7412;-5,3871;62;89,41848934
Extremadura;Caceres;10142;Perales del Puerto;0;0;0;0;0;0;1;1096;914;970;1134;1177;1349;1317;1504;1704;1849;1869;1016;1072;1023;1005;977;947;7898,74876;40,1546;-6,6822;36;80,30767569
Extremadura;Caceres;10143;Pescueza;0;0;0;0;0;0;1;603;542;622;671;687;640;584;590;639;730;729;448;305;271;182;162;138;7396,088856;39,9173;-6,6482;52;54,79304865
Extremadura;Caceres;10144;La Pesga;0;0;0;0;0;0;1;382;494;475;495;583;634;637;816;933;1051;1314;1383;1446;1413;1180;1122;1018;24985,23924;40,326;-6,1763;20;96,28724384
Extremadura;Caceres;10145;Piedras Albas;0;0;0;0;0;0;1;493;742;724;945;1015;1147;1120;1154;1319;1495;1201;836;350;268;183;176;136;3308,559408;39,7842;-6,9262;5;58,79441192
Extremadura;Caceres;10146;Pinofranqueado;0;0;0;0;0;0;1;876;1300;1149;1158;1166;1550;1684;1663;1896;2043;2391;2520;2073;1843;1638;1647;1688;28643,12384;40,3039;-6,3314;149;92,44659028
Extremadura;Caceres;10147;Piornal;0;0;0;0;0;0;1;658;1346;1409;1177;1189;1270;1566;1725;1894;2216;2326;1981;1712;1620;1543;1528;1485;4700,735816;40,1178;-5,8486;36;84,45246356
Extremadura;Caceres;10148;Plasencia;0;1;0;0;1;0;1;6026;6404;7608;8067;7965;8923;10016;11805;15308;17507;20962;26051;31201;36060;36690;41162;39862;4044,063921;40,0275;-6,0908;218;66,14394907
Extremadura;Caceres;10149;Plasenzuela;0;0;0;0;0;0;1;520;800;961;1120;1099;1255;1427;1482;1588;1633;1322;882;510;514;517;494;481;34630,16504;39,381;-6,0469;37;29,66450514
Extremadura;Caceres;10150;Portaje;0;0;0;0;0;0;1;1095;990;1109;1141;1185;1240;1224;1322;1262;1447;1405;903;475;482;400;400;371;8291,6378;39,9184;-6,5615;100;52,12706883
Extremadura;Caceres;10151;Portezuelo;0;0;0;0;0;0;1;548;453;613;612;608;683;697;732;798;806;820;605;413;352;303;255;222;18141,86674;39,8131;-6,4748;126;38,83786698
Extremadura;Caceres;10152;Pozuelo de Zarzón;0;0;0;0;0;0;1;1424;1042;1276;1348;1353;1450;1272;1151;1330;1341;1303;963;782;660;608;554;442;10962,11362;40,1483;-6,416;47;75,18309035
Extremadura;Caceres;10153;Puerto de Santa Cruz;0;0;0;0;0;0;1;767;818;915;933;944;1010;1012;1125;1057;1199;1068;1013;511;469;418;389;290;21545,88244;39,3163;-5,8588;34;47,34469165
Extremadura;Caceres;10154;Rebollar;0;0;0;0;0;0;1;;;;;;;;332;381;424;399;319;281;279;248;226;210;7874,789726;40,1538;-5,8983;12;85,79136652
Extremadura;Caceres;10155;Riolobos;0;1;0;0;1;0;1;1095;1160;1325;1333;1346;1430;1456;1489;1558;1759;1951;2053;1783;1809;1464;1349;1198;2815,234317;39,9208;-6,304;49;50,1181109
Extremadura;Caceres;10156;Robledillo de Gata;0;0;0;0;0;0;1;660;615;634;584;595;567;564;503;531;547;517;356;235;216;144;123;86;27763,09496;40,3227;-6,4709;31;94,85742466
Extremadura;Caceres;10157;Robledillo de la Vera;0;0;0;0;0;0;1;329;412;458;499;499;668;642;646;823;880;864;500;391;465;324;307;266;4533,596505;40,1006;-5,5887;13;96,63815509
Extremadura;Caceres;10158;Robledillo de Trujillo;0;0;0;0;0;0;1;931;1236;1388;1448;1462;1788;2036;2080;2099;2115;1737;985;646;553;476;414;364;26595,41793;39,2704;-5,9814;45;40,37914569
Extremadura;Caceres;10159;Robledollano;0;0;0;0;0;0;1;383;518;559;551;568;570;603;583;720;798;716;715;591;443;459;361;290;7570,728956;39,6099;-5,5081;62;75,55422103
Extremadura;Caceres;10160;Romangordo;0;0;0;0;0;0;1;712;639;688;699;692;732;671;659;742;776;684;376;253;213;190;258;260;14378,60625;39,7421;-5,7012;39;64,71957443
Extremadura;Caceres;10161;Ruanes;0;0;0;0;0;0;1;274;478;561;598;626;643;724;804;821;763;698;245;124;111;98;67;87;33179,21164;39,3279;-6,0132;15;34,72755853
Extremadura;Caceres;10162;Salorino;0;0;0;0;0;0;1;3068;2203;2223;2241;2282;2471;2577;2618;2624;2611;2516;1714;1166;971;775;671;571;7072,706978;39,4781;-7,0103;157;54,86193703
Extremadura;Caceres;10163;Salvatierra de Santiago;0;0;0;0;0;0;1;1205;1138;1301;1317;1322;1427;1347;1498;1660;1729;1363;872;569;475;429;310;282;33846,72398;39,3022;-6,0335;33;34,68664599
Extremadura;Caceres;10164;San Martín de Trevejo;0;0;0;0;0;0;1;2465;1713;1775;1534;1574;1889;1651;1559;1875;1746;1551;1055;1012;960;935;892;758;15629,65807;40,2128;-6,7963;24;89,91453166
Extremadura;Caceres;10165;Santa Ana;0;0;0;0;0;0;1;548;515;593;633;630;696;721;855;946;1050;1061;676;506;372;345;286;273;31144,1419;39,309;-5,9902;35;37,47607974
Extremadura;Caceres;10166;Santa Cruz de la Sierra;0;0;0;0;0;0;1;657;611;703;749;742;836;909;1118;1258;1350;1149;597;431;403;361;280;328;23988,35476;39,3361;-5,8458;45;47,63064941
Extremadura;Caceres;10167;Santa Cruz de Paniagua;0;0;0;0;0;0;1;438;410;617;711;737;912;809;749;1026;1060;1028;730;615;529;439;307;297;13731,91944;40,1925;-6,3397;83;80,04345699
Extremadura;Caceres;10168;Santa Marta de Magasca;0;0;0;0;0;0;1;55;192;304;402;463;616;719;968;993;1269;1074;645;458;401;359;283;306;26138,45144;39,5109;-6,0997;40;23,66328998
Extremadura;Caceres;10169;Santiago de Alcántara;0;0;0;0;0;0;1;2191;1760;1860;1867;1945;2256;2293;2520;2648;2407;2522;1682;1207;923;718;618;487;5292,931973;39,6061;-7,2445;96;76,34433143
Extremadura;Caceres;10170;Santiago del Campo;0;0;0;0;0;0;1;657;938;1099;1160;1163;1335;1334;1423;1677;1549;1307;982;538;382;318;295;234;29465,2079;39,6287;-6,3645;73;17,32146472
Extremadura;Caceres;10171;Santibáñez el Alto;0;0;0;0;0;0;1;660;716;858;855;912;991;941;1022;1065;1171;1139;1016;750;540;535;413;365;9246,602529;40,1857;-6,5475;99;80,66037415
Extremadura;Caceres;10172;Santibáñez el Bajo;0;0;0;0;0;0;1;1260;941;1046;1141;1163;1320;1289;1357;1499;1716;1826;1598;1241;1086;975;806;744;6927,046239;40,1764;-6,2232;46;79,22291983
Extremadura;Caceres;10173;Saucedilla;0;0;0;0;0;0;1;329;206;233;325;321;539;434;533;640;698;826;384;416;569;577;861;867;13648,52774;39,85;-5,6667;60;73,43690595
Extremadura;Caceres;10174;Segura de Toro;0;0;0;0;0;0;1;380;283;359;369;389;454;442;426;454;474;370;262;219;198;207;190;187;8854,540262;40,2234;-5,9478;15;90,92350323
Extremadura;Caceres;10175;Serradilla;0;0;0;0;0;0;1;2356;1963;2250;2505;2651;3084;3744;4112;4385;4738;4911;3538;2456;2254;1881;1683;1513;17680,3647;39,8295;-6,1399;260;44,30045444
Extremadura;Caceres;10176;Serrejón;0;0;0;0;0;0;1;1096;784;982;1157;1192;1462;1251;1329;1337;1385;1321;830;619;488;491;447;406;11539,25501;39,817;-5,8028;124;61,8892489
Extremadura;Caceres;10177;Sierra de Fuentes;0;0;0;0;0;0;1;1260;1597;1726;1893;1881;2030;2216;2704;2799;3010;2971;1900;1623;1521;1774;2059;1997;17858,4585;39,4372;-6,274;25;9,241565941
Extremadura;Caceres;10178;Talaván;0;0;0;0;0;0;1;1863;1634;1836;2031;2114;2234;2533;2785;3029;3150;2757;1860;1257;1092;955;911;798;31189,24775;39,7157;-6,2812;98;28,05741591
Extremadura;Caceres;10179;Talaveruela de la Vera;0;0;0;0;0;0;1;876;701;775;794;814;952;837;830;898;925;888;788;678;539;446;393;317;9349,645575;40,1219;-5,5191;21;102,4867587
Extremadura;Caceres;10180;Talayuela;0;1;0;1;0;0;1;219;347;446;412;427;517;756;899;1156;1399;2346;6008;6525;7688;8805;9224;7253;6415,050422;39,986;-5,6096;229;86,56672759
Extremadura;Caceres;10181;Tejeda de Tiétar;0;1;0;1;0;0;1;466;472;669;708;712;983;941;1040;1198;1416;1769;1555;1206;1086;969;866;770;3675,101866;40,018;-5,8674;53;74,33364186
Extremadura;Caceres;10182;Toril;0;0;0;0;0;0;1;66;81;145;137;125;125;150;154;284;313;482;469;471;183;184;177;154;4410,903595;39,8972;-5,7806;150;69,12512212
Extremadura;Caceres;10183;Tornavacas;0;0;0;0;0;0;1;1424;1439;1434;1492;1518;1739;1720;1805;1995;2368;1947;1713;1566;1453;1305;1169;1074;9474,861191;40,2557;-5,6885;77;104,724544
Extremadura;Caceres;10184;El Torno;0;0;0;0;0;0;1;986;1125;1171;1140;1212;1478;1450;1574;1746;1866;1640;1397;1232;1115;948;944;842;1817,571559;40,1356;-5,9453;22;82,15816186
Extremadura;Caceres;10185;Torrecilla de los Ángeles;0;0;0;0;0;0;1;274;345;385;479;483;604;521;574;746;869;1107;843;742;717;764;663;636;21980,85663;40,2462;-6,4151;43;86,05347151
Extremadura;Caceres;10186;Torrecillas de la Tiesa;0;0;0;0;0;0;1;602;983;1364;1545;1527;1749;1725;2060;2462;2683;2567;1509;1407;1303;1190;1196;1075;5128,095524;39,5694;-5,742;140;55,0144869
Extremadura;Caceres;10187;Torre de Don Miguel;0;0;0;0;0;0;1;1972;1645;1581;1656;1720;1816;1563;1418;1617;1626;1392;1185;935;733;629;545;494;12267,70571;40,224;-6,5771;12;85,33078032
Extremadura;Caceres;10188;Torre de Santa María;0;0;0;0;0;0;1;1096;764;880;897;904;1131;1129;1211;1431;1598;1648;1204;911;818;680;628;528;31191,00983;39,2528;-6,1148;19;32,94121282
Extremadura;Caceres;10189;Torrejoncillo;0;1;0;0;1;0;1;6574;4545;5224;5345;5385;4701;4593;4417;5149;5524;5546;4659;3848;3700;3404;3215;2897;4939,587011;39,8965;-6,4663;94;47,78865531
Extremadura;Caceres;10190;Torrejón el Rubio;0;0;0;0;0;0;1;548;538;693;790;794;977;1259;1709;1861;2125;2017;1500;892;807;664;599;556;14482,89053;39,7713;-6,0133;222;45,16109875
Extremadura;Caceres;10191;Torremenga;0;0;0;0;0;0;1;274;263;298;348;347;438;374;484;614;765;1028;758;612;585;603;660;587;6408,556653;40,0466;-5,7747;12;81,64521073
Extremadura;Caceres;10192;Torremocha;0;0;0;0;0;0;1;2905;1568;1901;1940;1954;2298;2467;2648;2951;2986;2646;1913;1622;1353;1115;936;777;23277,19124;39,3457;-6,1729;64;22,15283014
Extremadura;Caceres;10193;Torreorgaz;0;0;0;0;0;0;1;980;1148;1322;1380;1357;1486;1602;1824;2128;2242;2214;1592;1302;1423;1609;1740;1674;16442,61137;39,3821;-6,2501;31;14,49950476
Extremadura;Caceres;10194;Torrequemada;0;0;0;0;0;0;1;1040;997;1134;1174;1256;1411;1521;1677;1849;1796;1407;1021;746;636;594;591;566;18517,41957;39,3659;-6,221;31;17,55487419
Extremadura;Caceres;10195;Robledillo de Trujillo;0;0;0;0;0;0;1;6026;7085;8626;9302;9304;9971;11528;11228;12572;12881;11517;9994;9049;9085;9219;9602;8859;26595,41793;39,2704;-5,9814;45;40,37914569
Extremadura;Caceres;10196;Valdastillas;0;0;0;0;0;0;1;438;440;510;553;553;578;659;385;459;450;508;554;461;437;371;357;317;653,9265039;40,1329;-5,8791;8;84,55178298
Extremadura;Caceres;10197;Valdecañas de Tajo;0;0;0;0;0;0;1;164;146;237;312;307;310;314;279;314;389;664;465;267;131;182;119;113;17156,84923;39,7591;-5,62;19;71,77313899
Extremadura;Caceres;10198;Valdefuentes;0;0;0;0;0;0;1;1917;1590;1671;1788;1897;2177;2213;2534;2919;3051;2878;2093;1799;1659;1448;1354;1135;27464,71276;39,275;-6,12;27;30,83653943
Extremadura;Caceres;10199;Valdehúncar;0;0;0;0;0;0;1;411;435;471;497;545;608;581;589;582;724;585;277;179;189;205;201;181;21909,62623;39,8366;-5,523;26;83,10202334
Extremadura;Caceres;10200;Valdelacasa de Tajo;0;0;0;0;0;0;1;1096;1251;1491;1663;1682;1722;2055;2174;2365;2520;2238;1203;1008;756;493;481;343;7503,012311;39,7257;-5,2828;73;97,38048164
Extremadura;Caceres;10201;Valdemorales;0;0;0;0;0;0;1;548;772;827;822;867;943;962;1131;1070;953;728;429;324;275;260;227;208;26206,23602;39,205;-6,0675;10;39,62716753
Extremadura;Caceres;10202;Valdeobispo;0;0;0;0;0;0;1;1205;933;958;1060;1106;1249;1149;1186;1329;1246;1525;1312;1093;924;805;738;656;2083,639657;40,0815;-6,2485;42;68,46135338
Extremadura;Caceres;10203;Valencia de Alcántara;0;0;0;0;0;0;1;6026;6937;8072;8960;9039;9966;11958;12462;15636;15609;13457;8576;8066;6577;5878;5942;5327;19189,52777;39,4133;-7,2436;595;75,21480249
Extremadura;Caceres;10204;Valverde de la Vera;0;0;0;0;0;0;1;1315;1071;1098;1030;1036;1149;1031;1006;1222;1495;1378;1021;866;744;543;546;437;8149,929955;40,1225;-5,4944;47;104,0388557
Extremadura;Caceres;10205;Valverde del Fresno;0;0;0;0;0;0;1;1808;1582;1909;1800;1863;2314;2485;3227;3858;4514;4348;3191;2811;2827;2516;2462;2211;8844,048346;40,2239;-6,8798;197;94,10922877
Extremadura;Caceres;10206;Viandar de la Vera;0;0;0;0;0;0;1;548;511;528;569;577;626;630;680;751;787;770;705;557;337;285;275;216;10204,03497;40,1217;-5,5364;28;101,4195071
Extremadura;Caceres;10207;Villa del Campo;0;0;0;0;0;0;1;2629;1210;1389;1250;1258;1354;1340;1263;1382;1436;1349;1094;831;715;632;523;459;10609,83247;40,1407;-6,4271;57;74,39629171
Extremadura;Caceres;10208;Villa del Rey;0;0;0;0;0;0;1;876;691;766;797;788;878;848;902;1005;1019;812;510;239;170;153;141;127;10197,13199;39,6595;-6,8211;57;43,78925692
Extremadura;Caceres;10209;Villamesías;0;0;0;0;0;0;1;657;823;933;971;985;1151;1142;1342;1394;1477;1411;979;595;469;384;293;262;18605,41403;39,2447;-5,8729;46;49,79132478
Extremadura;Caceres;10210;Villamiel;0;0;0;0;0;0;1;1862;1538;1694;1691;1689;1760;1779;1629;2215;2337;2079;1274;1056;822;753;646;461;12609,18778;40,1871;-6,7848;73;86,90220504
Extremadura;Caceres;10211;Villanueva de la Sierra;0;0;0;0;0;0;1;1917;1036;1187;1218;1228;1267;1145;1425;1521;1504;1577;1254;1033;718;639;500;447;16710,84217;40,2024;-6,4068;44;81,16008536
Extremadura;Caceres;10212;Villanueva de la Vera;0;0;0;0;0;0;1;2410;2120;2207;2329;2284;2650;2598;2846;3403;3772;3718;2645;2371;2076;1968;2113;2105;13872,97731;40,1306;-5,4639;132;106,5427616
Extremadura;Caceres;10213;Villar del Pedroso;0;0;0;0;0;0;1;1041;1341;1603;1675;1731;1911;2119;2257;2364;2527;2340;1554;1154;938;847;650;554;13072,38695;39,7048;-5,1983;242;103,7456809
Extremadura;Caceres;10214;Villar de Plasencia;0;0;0;0;0;0;1;438;627;703;745;792;918;1002;1008;1006;1041;954;663;432;352;274;236;242;8597,103184;40,138;-6,0278;25;79,54295352
Extremadura;Caceres;10215;Villasbuenas de Gata;0;0;0;0;0;0;1;438;500;580;604;608;722;696;811;990;1016;1084;801;673;533;509;443;406;6366,652932;40,1789;-6,6259;47;81,44238464
Extremadura;Caceres;10216;Zarza de Granadilla;0;0;0;0;0;0;1;1280;1469;1528;1648;1691;1847;1570;1445;1780;2094;2308;2115;1939;1849;1836;1873;1792;20133,12507;40,2381;-6,0475;134;89,43671651
Extremadura;Caceres;10217;Zarza de Montánchez;0;0;0;0;0;0;1;1315;1114;1357;1387;1454;1437;1660;1768;2008;2073;1836;1109;895;709;624;600;529;28543,64101;39,2575;-6,0336;37;37,63368605
Extremadura;Caceres;10218;Zarza la Mayor;0;0;0;0;0;0;1;3794;3197;3427;3656;3631;3840;3825;3986;4407;4578;4139;2775;2044;1728;1619;1373;1199;5571,076734;39,8772;-6,8622;170;61,53311325
Extremadura;Caceres;10219;Zorita;0;0;0;0;0;0;1;2903;3192;3772;4238;4319;4920;4938;5353;6098;6565;5945;3908;3054;2275;1886;1595;1330;10347,74878;39,2853;-5,7003;187;61,32197359
Galicia;Coruña;15001;Abegondo;0;0;0;0;0;0;1;3819;7104;7063;7244;7449;7700;7853;8934;9344;8625;8123;7033;6274;5466;5729;5699;5492;10504,44279;43,2275;-8,2883;84;17,27925176
Galicia;Coruña;15002;Ames;0;0;0;0;0;0;1;4604;7655;7473;7655;8051;8227;8502;8813;10011;10074;10735;10188;9527;10011;18782;29106;32062;15932,48308;42,86;-8,65;81;60,35392167
Galicia;Coruña;15003;Aranga;0;0;0;0;0;0;1;2207;4820;4713;4516;4838;5010;5250;5403;5307;4622;4228;3402;2723;2506;2314;2070;1833;13138,86611;43,2339;-8,0158;120;33,20281724
Galicia;Coruña;15004;Ares;0;0;0;0;0;0;1;4813;4309;4439;4483;4615;5284;5333;5986;6226;4755;5156;5129;4708;4511;5003;5774;5996;7297,472394;43,4264;-8,2443;18;13,04809045
Galicia;Coruña;15006;Arzúa;0;0;0;0;0;0;1;4794;8314;8865;9012;9262;9188;8899;9179;10911;10869;10650;9842;7377;7016;6633;6304;5970;7745,685336;42,93;-8,16;155;51,82530546
Galicia;Coruña;15008;Bergondo;0;0;0;0;0;0;1;4775;5394;5772;5805;6400;6898;6558;6450;6846;6221;5760;5570;5293;5392;6223;6692;6817;2685,452701;43,3194;-8,2339;33;13,17660502
Galicia;Coruña;15009;Betanzos;0;0;0;0;0;0;1;5840;8132;8101;8039;8996;8692;9086;9340;10583;11091;10552;10466;11383;11930;12510;13539;13024;1344,999952;43,2792;-8,2106;24;17,02446155
Galicia;Coruña;15010;Boimorto;0;0;0;0;0;0;1;2421;3912;3925;3989;4070;4086;4379;4471;5389;5568;6031;5621;3464;2999;2522;2199;1935;17500,15784;43,0075;-8,1269;83;45,0231604
Galicia;Coruña;15011;Boiro;0;0;0;0;0;0;1;7386;7761;8062;8564;9293;10005;10551;11484;12481;13179;13462;14849;17288;17665;17748;19088;18944;10578,16977;42,65;-8,8833;86;89,46098041
Galicia;Coruña;15013;Brión;0;0;0;0;0;0;1;6292;6374;6400;6503;6641;6843;6774;7206;7199;7649;8278;7690;6790;6375;6233;7373;7956;10509,78734;42,8667;-8,6783;75;60,53436565
Galicia;Coruña;15014;Cabana de Bergantiños;0;0;0;0;0;0;1;3063;4334;4445;4498;4821;4677;4806;5553;6308;6880;7044;7003;6991;6291;5563;4747;4170;3493,023444;43,1898;-8,9142;100;47,26225589
Galicia;Coruña;15015;Cabana de Bergantiños;0;0;0;0;0;0;1;2492;2854;3118;3311;3526;3841;4049;4062;4490;4686;5095;5039;3528;3074;3354;3297;3372;3493,023444;43,1898;-8,9142;100;47,26225589
Galicia;Coruña;15016;Camariñas;0;0;0;0;0;0;1;2659;3607;3876;4349;4572;5123;5628;6136;6124;6004;7490;8016;7220;7410;6421;6075;5222;2880,564883;43,13;-9,185;52;70,05960976
Galicia;Coruña;15017;Cambre;0;0;0;0;0;0;1;4409;6159;6461;6513;6858;6865;7056;8393;8019;8164;8173;7608;9181;12330;19262;23822;24635;3990,258719;43,2833;-8,3333;41;10,11047939
Galicia;Coruña;15019;Carballo;0;0;0;0;0;0;1;9198;11885;11444;12844;13554;14766;15334;16565;19001;21313;22814;25166;25713;26033;28142;31292;31418;18294,77309;43,2167;-8,6833;186;29,4575703
Galicia;Coruña;15020;Carnota;0;0;0;0;0;0;1;3068;4923;5396;5735;5675;6842;7143;7440;8207;8502;8619;8069;7213;6795;5480;4626;3878;10924,94908;42,8211;-9,0872;76;83,34596475
Galicia;Coruña;15021;Carral;0;0;0;0;0;0;1;2998;4709;4728;4790;5096;5130;5258;5881;6325;6226;6174;5067;6001;5229;5236;6129;6581;10885,14055;43,2296;-8,356;48;15,40619358
Galicia;Coruña;15022;Cedeira;0;0;0;0;0;0;1;3358;4692;4803;4811;5273;5676;7078;7955;8442;7786;8625;8300;8074;7673;7500;7268;6638;5319,291648;43,65;-8,05;86;41,41533058
Galicia;Coruña;15023;Cee;0;0;0;0;0;0;1;3034;4015;4011;4195;4396;4819;5076;5559;5619;6134;6569;7168;7531;7109;7164;7856;7573;5287,850486;42,9556;-9,19;52;79,81517597
Galicia;Coruña;15024;Cerceda;0;0;0;0;0;0;1;2739;4270;4952;4962;4859;4978;5308;6341;7613;7687;8297;7562;7201;7015;5390;5339;4995;18966,00012;43,1886;-8,4703;111;21,01276401
Galicia;Coruña;15025;Cerdido;0;0;0;0;0;0;1;1760;2944;3159;3003;3151;3331;3393;3677;3709;3837;3245;3114;2195;1908;1568;1304;1076;6875,613013;43,6121;-7,952;53;44,22219875
Galicia;Coruña;15027;Coirós;0;0;0;0;0;0;1;1484;2783;2688;2688;2789;2929;2730;2856;3012;2257;2047;1780;1606;1597;1576;1759;1870;3233,260552;43,2462;-8,1471;34;23,34625708
Galicia;Coruña;15028;Corcubión;0;0;0;0;0;0;1;1146;1767;1592;1706;1667;1728;1752;1770;1552;1623;1893;2004;2114;2102;1966;1720;1599;8343,495878;42,9458;-9,1933;7;80,66352116
Galicia;Coruña;15029;Coristanco;0;0;0;0;0;0;1;4575;5871;6179;6560;6763;7862;8092;8267;8672;9500;9997;10004;10314;9334;7962;6982;5882;12798,60098;43,1863;-8,7404;140;35,17938058
Galicia;Coruña;15031;Culleredo;0;0;0;0;0;0;1;4891;6496;6757;7337;7491;7560;8049;8563;8989;8921;8757;10221;12614;14631;22348;29382;30853;5797,453082;43,2777;-8,4119;63;10,16007823
Galicia;Coruña;15032;Curtis;0;0;0;0;0;0;1;1707;3806;4185;4137;4373;5207;5369;5990;7020;7098;8253;7171;5084;4660;4405;4161;4069;17229,16456;43,1392;-8,0356;118;37,85795957
Galicia;Coruña;15033;Dodro;0;0;0;0;0;0;1;3871;3502;3169;3198;3384;3533;3536;3603;3612;3372;3391;3434;3542;3514;3210;2987;2724;1681,798713;42,7155;-8,7148;36;77,25661088
Galicia;Coruña;15034;Dumbría;0;0;0;0;0;0;1;2273;3800;3738;3721;3752;3951;4240;4139;4739;5178;5490;5042;4778;5028;4260;3317;2967;3949,729754;43,0104;-9,118;126;71,52879611
Galicia;Coruña;15035;Fene;0;0;0;0;0;0;1;3234;5051;5223;5406;5770;6920;7064;7334;8090;8268;9291;11148;15097;14989;14496;13807;12850;4359,18489;43,4667;-8,1667;26;20,73384545
Galicia;Coruña;15036;Ferrol;0;0;0;0;0;0;1;16641;22403;26372;25264;26257;26270;30782;37662;54199;67881;70254;80194;87691;83045;77950;71690;64928;13331,38958;43,4844;-8,2328;83;17,87011156
Galicia;Coruña;15038;Frades;0;0;0;0;0;0;1;2806;3209;3238;3436;3398;3646;3913;4123;4481;4644;4720;4238;3655;3333;3006;2578;2296;21976,74267;43,0495;-8,2837;82;36,17540485
Galicia;Coruña;15042;Lousame;0;0;0;0;0;0;1;4547;5192;5278;5503;5940;6122;6286;6487;6743;7008;6539;6026;5014;4667;4077;3634;3239;4245,895963;42,7589;-8,8294;94;76,68591689
Galicia;Coruña;15043;Malpica de Bergantiños;0;0;0;0;0;0;1;4480;4217;4697;5377;5665;5985;6602;6712;7460;8036;8090;8649;8549;7950;7042;6044;5334;9246,182834;43,2984;-8,8246;61;36,49098786
Galicia;Coruña;15044;Mañón;0;0;0;0;0;0;1;4909;5222;5021;4945;4895;4931;4701;4675;4433;4410;4778;3447;2976;2242;1870;1541;1305;5876,707171;43,7361;-7,7056;81;68,34515969
Galicia;Coruña;15045;Mazaricos;0;0;0;0;0;0;1;4471;6350;6190;5958;6555;7077;7399;7597;8042;7295;8675;7827;6757;7014;5769;4558;3820;6240,529787;42,9361;-8,9914;188;68,73973827
Galicia;Coruña;15047;Mesía;0;0;0;0;0;0;1;2635;4179;4073;4662;4331;5028;5229;5787;6409;6336;6618;5470;4410;3684;3296;2874;2478;19109,64973;43,0891;-8,2156;108;33,71932459
Galicia;Coruña;15048;Miño;0;0;0;0;0;0;1;2578;4525;4836;4949;5025;5300;5665;5794;5733;6035;6173;5354;5476;5074;4970;5682;6445;1989,84514;43,3475;-8,2064;36;14,46358501
